[11:29:11] <FROM=ASGNSS#TO=HAB#TEXT=4556.20553,00743.77143#CNT=7#RSSI=-65#>
[11:29:13] <FROM=ASGNSS#TO=HAB#TEXT=4556.20553,00743.77143#CNT=7#RSSI=-65#>
[11:29:25] <FROM=ASUI#TO=HAB#TEXT=B:1,X:1,Y:-1#CNT=14#RSSI=-67#>
[11:30:30] <FROM=ACKHAB#TO=ASUI#TEXT=B:1,X:1,Y:-1#CNT=14#RSSI=-67#>
[11:30:36] <FROM=ASUI#TO=HAB#TEXT=B:1,X:0,Y:0#CNT=6#RSSI=-68#>
[11:30:42] <FROM=ACKHAB#TO=ASUI#TEXT=B:1,X:0,Y:0#CNT=6#RSSI=-68#>
[11:30:55] <FROM=ACKHAB#TO=ASUI#TEXT=B:1,X:0,Y:0#CNT=6#RSSI=-68#>
[11:30:56] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:13,WDA:22,WSA:9,H:26,T:23,R:0,P:6514,B:424#CNT=145#RSSI=-69#>
[11:31:03] <FROM=ASUI#TO=HAB#TEXT=B:4,X:0,Y:0#CNT=9#RSSI=-69#>
[11:31:31] <FROM=GSWEA#TO=HAB#TEXT=WD:0,WS:13,WDA:24,WSA:9,H:26,T:24,R:0,P:6515,B:423#CNT=148#RSSI=-70#>
[11:31:31] <FROM=GSWEA#TO=HAB#TEXT=WD:0,WS:13,WDA:24,WSA:9,H:26,T:24,R:0,P:6515,B:423#CNT=148#RSSI=-70#>
[11:31:43] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:25,WSA:9,H:26,T:24,R:0,P:6515,B:424#CNT=149#RSSI=-70#>
[11:31:43] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:25,WSA:9,H:26,T:24,R:0,P:6515,B:424#CNT=149#RSSI=-70#>
[11:31:45] <FROM=ASUI#TO=HAB#TEXT=B:3,X:0,Y:0#CNT=14#RSSI=-69#>
[11:31:49] <FROM=ACKHABGS#TO=ASUI#TEXT=B:3,X:0,Y:0#CNT=150#RSSI=-70#>
[11:31:55] <FROM=ACKHABGS#TO=ASUI#TEXT=B:3,X:0,Y:0#CNT=150#RSSI=-70#>
[11:31:57] <FROM=ACKAS#TO=HAB#TEXT=jest gnss fix?#CNT=16#RSSI=-68#>
[11:32:07] <FROM=ACKAS#TO=HAB#TEXT=jest gnss fix?#CNT=16#RSSI=-68#>
[11:32:18] <FROM=ASGNSS#TO=HAB#TEXT=4556.24086,00743.74312#CNT=18#RSSI=-70#>
[11:32:29] <FROM=ASGNSS#TO=HAB#TEXT=4556.25030,00743.72931#CNT=19#RSSI=-66#>
[11:32:33] <FROM=ACKAS#TO=HAB#TEXT=dobra, dostaje gnss#CNT=20#RSSI=-69#>
[11:32:40] <FROM=ASGNSS#TO=HAB#TEXT=4556.22647,00743.77176#CNT=21#RSSI=-70#>
[11:32:51] <FROM=ASGNSS#TO=HAB#TEXT=4556.22647,00743.77176#CNT=21#RSSI=-70#>
[11:32:57] <FROM=ASUI#TO=HAB#TEXT=B:1,X:0,Y:0#CNT=24#RSSI=-69#>
[11:33:02] <FROM=ASGNSS#TO=HAB#TEXT=4556.22167,00743.76711#CNT=25#RSSI=-69#>
[11:33:05] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:13,WDA:25,WSA:6,H:26,T:24,R:0,P:6514,B:423#CNT=160#RSSI=-71#>
[11:33:06] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.22167,00743.76711#CNT=161#RSSI=-71#>
[11:33:17] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:26,WDA:14,WSA:7,H:0,T:0,R:0,P:0,B:424#CNT=162#RSSI=-71#>
[11:33:18] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.22324,00743.76465#CNT=163#RSSI=-72#>
[11:33:29] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:26,WDA:23,WSA:9,H:26,T:24,R:0,P:6514,B:424#CNT=164#RSSI=-70#>
[11:33:36] <FROM=ASGNSS#TO=HAB#TEXT=4556.21744,00743.76653#CNT=27#RSSI=-69#>
[11:33:41] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:26,WDA:22,WSA:10,H:26,T:24,R:0,P:6514,B:424#CNT=165#RSSI=-70#>
[11:33:53] <FROM=GSWEA#TO=HAB#TEXT=WD:9,WS:13,WDA:22,WSA:10,H:26,T:24,R:0,P:6514,B:424#CNT=166#RSSI=-70#>
[11:34:09] <FROM=ASGNSS#TO=HAB#TEXT=4556.19660,00743.77506#CNT=28#RSSI=-69#>
[11:34:20] <FROM=ASGNSS#TO=HAB#TEXT=4556.19660,00743.77506#CNT=28#RSSI=-69#>
[11:34:29] <FROM=ASGNSS#TO=HAB#TEXT=4556.19660,00743.77506#CNT=28#RSSI=-69#>
[11:34:40] <FROM=GSWEA#TO=HAB#TEXT=WD:13,WS:40,WDA:24,WSA:13,H:26,T:24,R:0,P:6514,B:420#CNT=171#RSSI=-70#>
[11:35:04] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:26,WSA:13,H:26,T:24,R:0,P:6514,B:423#CNT=173#RSSI=-69#>
[11:35:26] <FROM=ASGNSS#TO=HAB#TEXT=4556.19177,00743.77843#CNT=35#RSSI=-70#>
