[13:08:30] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:21,WSA:11,H:27,T:25,R:0,P:6517,B:423#CNT=668#RSSI=-77#>
[13:08:32] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:21,WSA:11,H:27,T:25,R:0,P:6517,B:423#CNT=668#RSSI=-77#>
[13:08:42] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:6,WDA:6,WSA:10,H:27,T:25,R:0,P:6516,B:423#CNT=669#RSSI=-76#>
[13:08:53] <FROM=GSWEA#TO=HAB#TEXT=WD:24,WS:6,WDA:22,WSA:8,H:27,T:25,R:0,P:6516,B:424#CNT=670#RSSI=-77#>
[13:09:05] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:6,WDA:23,WSA:7,H:27,T:25,R:0,P:6516,B:424#CNT=671#RSSI=-80#>
[13:09:17] <FROM=GSWEA#TO=HAB#TEXT=WD:24,WS:0,WDA:24,WSA:0,H:27,T:0,R:0,P:0,B:423#CNT=672#RSSI=-77#>
[13:09:26] <FROM=ASUI#TO=HAB#TEXT=B:4,X:0,Y:0#CNT=12#RSSI=-76#>
[13:09:29] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:20,WDA:24,WSA:8,H:27,T:25,R:0,P:6516,B:423#CNT=673#RSSI=-76#>
[13:09:30] <FROM=ASUIGS#TO=HAB#TEXT=B:4,X:0,Y:0#CNT=674#RSSI=-75#>
[13:09:35] <FROM=ACKHABGS#TO=ASUIGS#TEXT=B:4,X:0,Y:0#CNT=675#RSSI=-74#>
[13:09:41] <FROM=GSWEA#TO=HAB#TEXT=WD:31,WS:20,WDA:27,WSA:9,H:27,T:25,R:0,P:6517,B:423#CNT=676#RSSI=-75#>
[13:09:52] <FROM=GSWEA#TO=HAB#TEXT=WD:9,WS:13,WDA:26,WSA:10,H:27,T:25,R:0,P:6517,B:423#CNT=677#RSSI=-81#>
[13:10:04] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:53,WDA:21,WSA:10,H:27,T:25,R:0,P:6516,B:423#CNT=678#RSSI=-76#>
[13:10:16] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:0,WDA:20,WSA:0,H:27,T:0,R:0,P:0,B:423#CNT=679#RSSI=-79#>
[13:10:28] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:20,WDA:20,WSA:12,H:27,T:25,R:0,P:6516,B:424#CNT=680#RSSI=-77#>
[13:10:40] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:20,WSA:14,H:27,T:25,R:0,P:6516,B:424#CNT=681#RSSI=-80#>
[13:10:51] <FROM=GSWEA#TO=HAB#TEXT=WD:31,WS:13,WDA:1,WSA:14,H:27,T:25,R:0,P:6516,B:423#CNT=682#RSSI=-76#>
[13:11:03] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:20,WDA:17,WSA:14,H:26,T:25,R:0,P:6515,B:423#CNT=683#RSSI=-77#>
[13:11:15] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:20,WDA:17,WSA:15,H:26,T:25,R:0,P:6515,B:424#CNT=684#RSSI=-78#>
[13:11:27] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:26,WDA:16,WSA:15,H:26,T:25,R:0,P:6515,B:423#CNT=685#RSSI=-75#>
[13:11:39] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:33,WDA:17,WSA:16,H:26,T:25,R:0,P:6514,B:423#CNT=686#RSSI=-76#>
[13:11:50] <FROM=GSWEA#TO=HAB#TEXT=WD:24,WS:26,WDA:17,WSA:18,H:26,T:25,R:0,P:6516,B:423#CNT=687#RSSI=-76#>
[13:12:02] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:40,WDA:18,WSA:19,H:26,T:25,R:0,P:6516,B:423#CNT=688#RSSI=-76#>
[13:12:14] <FROM=GSWEA#TO=HAB#TEXT=WD:29,WS:20,WDA:20,WSA:19,H:26,T:26,R:0,P:6516,B:423#CNT=689#RSSI=-76#>
[13:12:26] <FROM=GSWEA#TO=HAB#TEXT=WD:31,WS:13,WDA:21,WSA:19,H:26,T:0,R:0,P:0,B:424#CNT=690#RSSI=-73#>
[13:12:38] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:16,WSA:17,H:26,T:26,R:0,P:6514,B:423#CNT=691#RSSI=-76#>
[13:12:49] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:20,WDA:16,WSA:18,H:26,T:26,R:0,P:6514,B:423#CNT=692#RSSI=-78#>
[13:13:01] <FROM=GSWEA#TO=HAB#TEXT=WD:24,WS:26,WDA:1,WSA:20,H:26,T:26,R:0,P:6514,B:423#CNT=693#RSSI=-76#>
[13:13:11] <FROM=ASUI#TO=HAB#TEXT=B:4,X:0,Y:0#CNT=0#RSSI=-82#>
[13:13:13] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:33,WDA:1,WSA:22,H:26,T:26,R:0,P:6513,B:424#CNT=694#RSSI=-78#>
[13:13:15] <FROM=ASGNSS#TO=HAB#TEXT=111313.32,N*55#CNT=1#RSSI=-78#>
[13:13:15] <FROM=ACKHABGS#TO=ASUI#TEXT=B:4,X:0,Y:0#CNT=695#RSSI=-79#>
[13:13:25] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:0,WDA:1,WSA:0,H:26,T:0,R:0,P:0,B:423#CNT=696#RSSI=-77#>
[13:13:26] <FROM=ASGNSS#TO=HAB#TEXT=111324.00,N*50#CNT=2#RSSI=-79#>
[13:13:36] <FROM=GSWEA#TO=HAB#TEXT=WD:13,WS:20,WDA:1,WSA:23,H:26,T:26,R:0,P:6515,B:423#CNT=697#RSSI=-77#>
[13:13:38] <FROM=ASGNSS#TO=HAB#TEXT=111336.00,N*53#CNT=3#RSSI=-81#>
[13:13:48] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:13,WDA:35,WSA:21,H:26,T:26,R:0,P:6515,B:423#CNT=698#RSSI=-77#>
[13:14:00] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:13,WDA:23,WSA:20,H:26,T:26,R:0,P:6516,B:423#CNT=699#RSSI=-78#>
[13:14:12] <FROM=ASGNSS#TO=HAB#TEXT=111410.00,N*50#CNT=6#RSSI=-82#>
[13:14:12] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:13,WDA:23,WSA:18,H:26,T:26,R:0,P:6515,B:423#CNT=700#RSSI=-76#>
[13:14:15] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:13,WDA:23,WSA:18,H:26,T:26,R:0,P:6515,B:423#CNT=700#RSSI=-76#>
[13:14:19] <FROM=ASUI#TO=HAB#TEXT=B:3,X:0,Y:0#CNT=0#RSSI=-80#>
[13:14:24] <FROM=ASGNSS#TO=HAB#TEXT=111422.00,N*51#CNT=1#RSSI=-77#>
