[13:15:56] <FROM=ASUI#TO=HAB#TEXT=B:4,X:0,Y:0#CNT=0#RSSI=-77#>
[13:15:58] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:20,WSA:10,H:25,T:26,R:0,P:6515,B:423#CNT=713#RSSI=-76#>
[13:15:59] <FROM=ACKHABGS#TO=ASUI#TEXT=B:4,X:0,Y:0#CNT=714#RSSI=-76#>
[13:16:07] <FROM=ACKHABGS#TO=ASUI#TEXT=B:4,X:0,Y:0#CNT=714#RSSI=-76#>
[13:16:10] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:20,WSA:10,H:25,T:26,R:0,P:6514,B:423#CNT=715#RSSI=-78#>
[13:16:17] <FROM=ASGNSS#TO=HAB#TEXT=111615.00,N*57#CNT=0#RSSI=-75#>
[13:16:17] <FROM=ASUI#TO=HAB#TEXT=B:1,X:1,Y:-1#CNT=1#RSSI=-74#>
[13:16:19] <FROM=ACKAS#TO=HAB#TEXT=weather ok#CNT=2#RSSI=-76#>
[13:16:21] <FROM=ACKHABGS#TO=ASUI#TEXT=B:1,X:1,Y:-1#CNT=716#RSSI=-77#>
[13:16:22] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:0,WDA:19,WSA:0,H:25,T:0,R:0,P:0,B:423#CNT=717#RSSI=-79#>
[13:16:28] <FROM=ASGNSS#TO=HAB#TEXT=4556.21513,00743.77086#CNT=3#RSSI=-79#>
[13:16:32] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.21513,00743.77086#CNT=718#RSSI=-80#>
[13:16:33] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:26,WDA:31,WSA:11,H:25,T:27,R:0,P:6515,B:423#CNT=719#RSSI=-80#>
[13:16:34] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:26,WDA:31,WSA:11,H:25,T:27,R:0,P:6515,B:423#CNT=719#RSSI=-80#>
[13:16:36] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:26,WDA:31,WSA:11,H:25,T:27,R:0,P:6515,B:423#CNT=719#RSSI=-80#>
[13:16:40] <FROM=ASGNSS#TO=HAB#TEXT=4556.21705,00743.76831#CNT=6#RSSI=-72#>
[13:16:44] <FROM=HABGS#TO=AS#TEXT=kurwa gdzie moj gps#CNT=720#RSSI=-76#>
[13:16:45] <FROM=ACKAS#TO=HABGS#TEXT=kurwa gdzie moj gps#CNT=7#RSSI=-76#>
[13:16:45] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:20,WDA:33,WSA:11,H:25,T:27,R:0,P:6515,B:423#CNT=721#RSSI=-74#>
[13:16:55] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.21921,00743.76766#CNT=722#RSSI=-75#>
[13:16:57] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:26,WDA:33,WSA:11,H:25,T:27,R:0,P:6514,B:424#CNT=723#RSSI=-77#>
[13:17:02] <FROM=ASGNSS#TO=HAB#TEXT=4556.22353,00743.76869#CNT=0#RSSI=-71#>
[13:17:06] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.22353,00743.76869#CNT=724#RSSI=-77#>
[13:17:08] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.22353,00743.76869#CNT=724#RSSI=-77#>
[13:17:09] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:26,WDA:32,WSA:12,H:25,T:27,R:0,P:6515,B:424#CNT=725#RSSI=-74#>
[13:17:11] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:26,WDA:32,WSA:12,H:25,T:27,R:0,P:6515,B:424#CNT=725#RSSI=-74#>
[13:17:17] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.22349,00743.76481#CNT=726#RSSI=-77#>
[13:17:19] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.22349,00743.76481#CNT=726#RSSI=-77#>
[13:17:21] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:0,WDA:31,WSA:0,H:25,T:0,R:0,P:0,B:423#CNT=727#RSSI=-77#>
[13:17:25] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:0,WDA:31,WSA:0,H:25,T:0,R:0,P:0,B:423#CNT=727#RSSI=-77#>
[13:17:32] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:6,WDA:30,WSA:13,H:25,T:27,R:0,P:6515,B:423#CNT=728#RSSI=-78#>
[13:17:38] <FROM=ASUI#TO=HAB#TEXT=B:4,X:0,Y:0#CNT=0#RSSI=-74#>
[13:17:42] <FROM=ASUIGS#TO=HAB#TEXT=B:4,X:0,Y:0#CNT=729#RSSI=-78#>
[13:17:54] <FROM=ASGNSS#TO=HAB#TEXT=111752.00,N*55#CNT=2#RSSI=-71#>
[13:17:56] <FROM=GSWEA#TO=HAB#TEXT=WD:13,WS:13,WDA:31,WSA:12,H:25,T:27,R:0,P:6515,B:423#CNT=731#RSSI=-78#>
[13:17:58] <FROM=ASGNSSGS#TO=HAB#TEXT=111752.00,N*55#CNT=732#RSSI=-77#>
[13:18:06] <FROM=ASGNSS#TO=HAB#TEXT=111804.00,N*59#CNT=0#RSSI=-75#>
[13:18:08] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:13,WDA:31,WSA:11,H:25,T:27,R:0,P:6515,B:423#CNT=733#RSSI=-77#>
[13:18:10] <FROM=ASGNSSGS#TO=HAB#TEXT=111804.00,N*59#CNT=734#RSSI=-79#>
[13:18:17] <FROM=ASGNSS#TO=HAB#TEXT=111815.00,N*59#CNT=0#RSSI=-74#>
[13:18:20] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:0,WDA:31,WSA:0,H:25,T:0,R:0,P:0,B:423#CNT=735#RSSI=-76#>
[13:18:20] <FROM=ACKAS#TO=HAB#TEXT=I'm waiting on the daily whatsap!#CNT=1#RSSI=-73#>
[13:18:21] <FROM=HABGS#TO=AS#TEXT=I'm waiting on the daily whatsap!#CNT=736#RSSI=-78#>
[13:18:29] <FROM=ASGNSS#TO=HAB#TEXT=111827.00,N*58#CNT=2#RSSI=-64#>
[13:18:31] <FROM=GSWEA#TO=HAB#TEXT=WD:31,WS:6,WDA:20,WSA:11,H:25,T:27,R:0,P:6515,B:423#CNT=737#RSSI=-77#>
[13:18:33] <FROM=ASGNSSGS#TO=HAB#TEXT=111827.00,N*58#CNT=738#RSSI=-77#>
[13:18:37] <FROM=ASUI#TO=HAB#TEXT=B:4,X:0,Y:0#CNT=3#RSSI=-69#>
[13:18:40] <FROM=ASGNSS#TO=HAB#TEXT=111838.00,N*56#CNT=4#RSSI=-69#>
